points,cells,social_info,unique_rounds,env_number,gender,soc_info_round,gempresent,round,tot_points,gem,trial,cell,x,y,group,uniqueID,round_gem_found,gem_found,social_info_use,performance_group,performance_group_f,demonstrator,demo_type
52.0,21.0,6.0,7,4.0,2.0,408.0,0.0,7,1253,0.0,24,20.0,4.0,2.0,adult,1,,0,ignore,3,high,408.0,no_gem
50.0,21.0,6.0,7,4.0,2.0,408.0,0.0,7,1253,0.0,25,20.0,4.0,2.0,adult,1,,0,ignore,3,high,408.0,no_gem
59.0,12.0,36.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,1,11.0,3.0,1.0,adult,1,,0,ignore,3,high,800.0,no_gem
28.0,12.0,35.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,2,11.0,3.0,1.0,adult,1,,0,ignore,3,high,800.0,no_gem
44.0,12.0,34.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,3,11.0,3.0,1.0,adult,1,,0,ignore,3,high,800.0,no_gem
31.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,4,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
57.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,5,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
55.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,6,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
60.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,7,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
40.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,8,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
64.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,9,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
37.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,10,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
43.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,11,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
28.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,12,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
62.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,13,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
29.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,14,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
30.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,15,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
33.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,16,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
43.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,17,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
38.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,18,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
59.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,19,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
49.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,20,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
67.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,21,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
45.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,22,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
32.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,23,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
42.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,24,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
58.0,12.0,11.0,8,1.0,2.0,800.0,0.0,8,1133,0.0,25,11.0,3.0,1.0,adult,1,,0,copy,3,high,800.0,no_gem
17.0,20.0,30.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,1,19.0,3.0,2.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
44.0,12.0,30.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,2,11.0,3.0,1.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
29.0,12.0,30.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,3,11.0,3.0,1.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
37.0,31.0,30.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,4,30.0,6.0,3.0,adult,1,,0,copy,3,high,376.0,gem_not_found
45.0,31.0,30.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,5,30.0,6.0,3.0,adult,1,,0,copy,3,high,376.0,gem_not_found
29.0,31.0,30.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,6,30.0,6.0,3.0,adult,1,,0,copy,3,high,376.0,gem_not_found
29.0,31.0,28.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,7,30.0,6.0,3.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
-20.0,29.0,19.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,8,28.0,4.0,3.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
11.0,19.0,19.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,9,18.0,2.0,2.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
30.0,10.0,19.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,10,9.0,1.0,1.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
69.0,10.0,35.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,11,9.0,1.0,1.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
46.0,10.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,12,9.0,1.0,1.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
40.0,10.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,13,9.0,1.0,1.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
49.0,10.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,14,9.0,1.0,1.0,adult,1,,0,ignore,3,high,376.0,gem_not_found
51.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,15,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
50.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,16,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
49.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,17,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
52.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,18,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
48.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,19,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
51.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,20,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
49.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,21,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
52.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,22,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
52.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,23,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
49.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,24,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
50.0,37.0,36.0,9,11.0,2.0,376.0,1.0,9,1008,0.0,25,36.0,4.0,4.0,adult,1,,0,copy,3,high,376.0,gem_not_found
-22.0,8.0,28.0,10,12.0,2.0,332.0,1.0,10,951,0.0,1,7.0,7.0,0.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
-18.0,12.0,14.0,10,12.0,2.0,332.0,1.0,10,951,0.0,2,11.0,3.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
-20.0,15.0,10.0,10,12.0,2.0,332.0,1.0,10,951,0.0,3,14.0,6.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
-27.0,36.0,10.0,10,12.0,2.0,332.0,1.0,10,951,0.0,4,35.0,3.0,4.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
11.0,51.0,10.0,10,12.0,2.0,332.0,1.0,10,951,0.0,5,50.0,2.0,6.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
42.0,11.0,10.0,10,12.0,2.0,332.0,1.0,10,951,0.0,6,10.0,2.0,1.0,adult,1,,0,copy,3,high,332.0,gem_not_found
65.0,11.0,10.0,10,12.0,2.0,332.0,1.0,10,951,0.0,7,10.0,2.0,1.0,adult,1,,0,copy,3,high,332.0,gem_not_found
50.0,11.0,10.0,10,12.0,2.0,332.0,1.0,10,951,0.0,8,10.0,2.0,1.0,adult,1,,0,copy,3,high,332.0,gem_not_found
64.0,11.0,53.0,10,12.0,2.0,332.0,1.0,10,951,0.0,9,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
42.0,11.0,30.0,10,12.0,2.0,332.0,1.0,10,951,0.0,10,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
42.0,11.0,43.0,10,12.0,2.0,332.0,1.0,10,951,0.0,11,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
55.0,11.0,26.0,10,12.0,2.0,332.0,1.0,10,951,0.0,12,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
60.0,11.0,26.0,10,12.0,2.0,332.0,1.0,10,951,0.0,13,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
39.0,11.0,12.0,10,12.0,2.0,332.0,1.0,10,951,0.0,14,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
32.0,27.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,15,26.0,2.0,3.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
53.0,11.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,16,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
49.0,11.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,17,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
52.0,64.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,18,63.0,7.0,7.0,adult,1,,0,copy,3,high,332.0,gem_not_found
51.0,64.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,19,63.0,7.0,7.0,adult,1,,0,copy,3,high,332.0,gem_not_found
50.0,64.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,20,63.0,7.0,7.0,adult,1,,0,copy,3,high,332.0,gem_not_found
48.0,64.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,21,63.0,7.0,7.0,adult,1,,0,copy,3,high,332.0,gem_not_found
61.0,11.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,22,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
56.0,11.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,23,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
60.0,11.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,24,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
56.0,11.0,63.0,10,12.0,2.0,332.0,1.0,10,951,0.0,25,10.0,2.0,1.0,adult,1,,0,ignore,3,high,332.0,gem_not_found
1.0,12.0,64.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,1,11.0,3.0,1.0,adult,1,,0,ignore,3,high,2195.0,never_exploit
7.0,3.0,57.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,2,2.0,2.0,0.0,adult,1,,0,ignore,3,high,2195.0,never_exploit
58.0,17.0,8.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,3,16.0,0.0,2.0,adult,1,,0,ignore,3,high,2195.0,never_exploit
23.0,17.0,8.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,4,16.0,0.0,2.0,adult,1,,0,ignore,3,high,2195.0,never_exploit
11.0,9.0,8.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,5,8.0,0.0,1.0,adult,1,,0,copy,3,high,2195.0,never_exploit
-26.0,25.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,6,24.0,0.0,3.0,adult,1,,0,ignore,3,high,2195.0,never_exploit
28.0,17.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,7,16.0,0.0,2.0,adult,1,,0,ignore,3,high,2195.0,never_exploit
42.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,8,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
43.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,9,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
47.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,10,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
42.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,11,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
51.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,12,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
40.0,51.0,18.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,13,50.0,2.0,6.0,adult,1,,0,ignore,3,high,2195.0,never_exploit
-62.0,43.0,18.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,14,42.0,2.0,5.0,adult,1,,0,ignore,3,high,2195.0,never_exploit
12.0,19.0,18.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,15,18.0,2.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
51.0,22.0,18.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,16,21.0,5.0,2.0,adult,1,,0,ignore,3,high,2195.0,never_exploit
47.0,22.0,18.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,17,21.0,5.0,2.0,adult,1,,0,ignore,3,high,2195.0,never_exploit
59.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,18,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
41.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,19,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
60.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,20,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
57.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,21,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
55.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,22,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
53.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,23,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
47.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,24,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
41.0,22.0,21.0,11,2.0,2.0,2195.0,0.0,11,828,0.0,25,21.0,5.0,2.0,adult,1,,0,copy,3,high,2195.0,never_exploit
23.0,3.0,63.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,1,2.0,2.0,0.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
20.0,4.0,63.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,2,3.0,3.0,0.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
-9.0,12.0,22.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,3,11.0,3.0,1.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
-37.0,29.0,22.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,4,28.0,4.0,3.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
14.0,22.0,44.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,5,21.0,5.0,2.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
-5.0,44.0,35.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,6,43.0,3.0,5.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
-12.0,18.0,58.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,7,17.0,1.0,2.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
-12.0,1.0,54.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,8,0.0,0.0,0.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
-1.0,41.0,54.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,9,40.0,0.0,5.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
-23.0,20.0,54.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,10,19.0,3.0,2.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
37.0,54.0,54.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,11,53.0,5.0,6.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
36.0,54.0,54.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,12,53.0,5.0,6.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
11.0,55.0,37.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,13,54.0,6.0,6.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
-49.0,64.0,38.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,14,63.0,7.0,7.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
35.0,54.0,38.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,15,53.0,5.0,6.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
40.0,38.0,38.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,16,37.0,5.0,4.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
63.0,38.0,38.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,17,37.0,5.0,4.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
64.0,38.0,38.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,18,37.0,5.0,4.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
36.0,38.0,38.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,19,37.0,5.0,4.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
62.0,38.0,48.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,20,37.0,5.0,4.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
47.0,38.0,20.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,21,37.0,5.0,4.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
47.0,38.0,19.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,22,37.0,5.0,4.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
49.0,38.0,27.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,23,37.0,5.0,4.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
54.0,38.0,27.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,24,37.0,5.0,4.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
16.0,27.0,27.0,12,7.0,2.0,1177.0,1.0,12,506,0.0,25,26.0,2.0,3.0,adult,1,,0,ignore,2,medium,1177.0,never_exploit
-12.0,23.0,30.0,13,11.0,2.0,376.0,1.0,1,55,0.0,1,22.0,6.0,2.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
49.0,20.0,30.0,13,11.0,2.0,376.0,1.0,1,55,0.0,2,19.0,3.0,2.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
4.0,38.0,30.0,13,11.0,2.0,376.0,1.0,1,55,0.0,3,37.0,5.0,4.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
23.0,44.0,30.0,13,11.0,2.0,376.0,1.0,1,55,0.0,4,43.0,3.0,5.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
-44.0,34.0,30.0,13,11.0,2.0,376.0,1.0,1,55,0.0,5,33.0,1.0,4.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
-12.0,40.0,30.0,13,11.0,2.0,376.0,1.0,1,55,0.0,6,39.0,7.0,4.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
52.0,29.0,28.0,13,11.0,2.0,376.0,1.0,1,55,0.0,7,28.0,4.0,3.0,adult,7,,0,copy,1,low,376.0,gem_not_found
-50.0,19.0,19.0,13,11.0,2.0,376.0,1.0,1,55,0.0,8,18.0,2.0,2.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
-17.0,28.0,19.0,13,11.0,2.0,376.0,1.0,1,55,0.0,9,27.0,3.0,3.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
-28.0,37.0,19.0,13,11.0,2.0,376.0,1.0,1,55,0.0,10,36.0,4.0,4.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
25.0,36.0,35.0,13,11.0,2.0,376.0,1.0,1,55,0.0,11,35.0,3.0,4.0,adult,7,,0,copy,1,low,376.0,gem_not_found
-25.0,35.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,12,34.0,2.0,4.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
42.0,52.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,13,51.0,3.0,6.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
19.0,15.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,14,14.0,6.0,1.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
18.0,49.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,15,48.0,0.0,6.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
-53.0,32.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,16,31.0,7.0,3.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
-29.0,64.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,17,63.0,7.0,7.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
-13.0,46.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,18,45.0,5.0,5.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
-20.0,22.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,19,21.0,5.0,2.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
50.0,2.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,20,1.0,1.0,0.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
11.0,10.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,21,9.0,1.0,1.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
37.0,1.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,22,0.0,0.0,0.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
-8.0,9.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,23,8.0,0.0,1.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
25.0,3.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,24,2.0,2.0,0.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
11.0,13.0,36.0,13,11.0,2.0,376.0,1.0,1,55,0.0,25,12.0,4.0,1.0,adult,7,,0,ignore,1,low,376.0,gem_not_found
-15.0,10.0,27.0,14,10.0,2.0,795.0,1.0,2,477,0.0,1,9.0,1.0,1.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
-46.0,28.0,27.0,14,10.0,2.0,795.0,1.0,2,477,0.0,2,27.0,3.0,3.0,adult,7,13.0,1,copy,1,low,795.0,gem_found
52.0,23.0,27.0,14,10.0,2.0,795.0,1.0,2,477,0.0,3,22.0,6.0,2.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
-53.0,4.0,27.0,14,10.0,2.0,795.0,1.0,2,477,0.0,4,3.0,3.0,0.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
-29.0,53.0,27.0,14,10.0,2.0,795.0,1.0,2,477,0.0,5,52.0,4.0,6.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
-51.0,42.0,27.0,14,10.0,2.0,795.0,1.0,2,477,0.0,6,41.0,1.0,5.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
39.0,40.0,27.0,14,10.0,2.0,795.0,1.0,2,477,0.0,7,39.0,7.0,4.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
15.0,47.0,27.0,14,10.0,2.0,795.0,1.0,2,477,0.0,8,46.0,6.0,5.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
35.0,1.0,27.0,14,10.0,2.0,795.0,1.0,2,477,0.0,9,0.0,0.0,0.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
32.0,8.0,27.0,14,10.0,2.0,795.0,1.0,2,477,0.0,10,7.0,7.0,0.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
23.0,64.0,22.0,14,10.0,2.0,795.0,1.0,2,477,0.0,11,63.0,7.0,7.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
39.0,57.0,30.0,14,10.0,2.0,795.0,1.0,2,477,0.0,12,56.0,0.0,7.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
288.0,58.0,46.0,14,10.0,2.0,795.0,1.0,2,477,1.0,13,57.0,1.0,7.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
9.0,63.0,46.0,14,10.0,2.0,795.0,1.0,2,477,0.0,14,62.0,6.0,7.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
5.0,16.0,22.0,14,10.0,2.0,795.0,1.0,2,477,0.0,15,15.0,7.0,1.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
-13.0,7.0,45.0,14,10.0,2.0,795.0,1.0,2,477,0.0,16,6.0,6.0,0.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
-5.0,43.0,45.0,14,10.0,2.0,795.0,1.0,2,477,0.0,17,42.0,2.0,5.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
249.0,46.0,45.0,14,10.0,2.0,795.0,1.0,2,477,1.0,18,45.0,5.0,5.0,adult,7,13.0,1,copy,1,low,795.0,gem_found
-37.0,26.0,45.0,14,10.0,2.0,795.0,1.0,2,477,0.0,19,25.0,1.0,3.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
-15.0,48.0,45.0,14,10.0,2.0,795.0,1.0,2,477,0.0,20,47.0,7.0,5.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
13.0,54.0,45.0,14,10.0,2.0,795.0,1.0,2,477,0.0,21,53.0,5.0,6.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
-32.0,6.0,45.0,14,10.0,2.0,795.0,1.0,2,477,0.0,22,5.0,5.0,0.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
17.0,29.0,45.0,14,10.0,2.0,795.0,1.0,2,477,0.0,23,28.0,4.0,3.0,adult,7,13.0,1,ignore,1,low,795.0,gem_found
